"ims_org_id","pred.y"
"INS00000633",9225526.09608334
"INS00001708",6296567.1423594
"INS00001709",296805.082595855
"INS00003357",328414.277013124
"INS00003372",1569358.35861642
"INS00003411",13566236.1077211
"INS00059484",3683642.65406931
"INS00000626",506892.238845001
"INS00000632",1253319.18765566
"INS00000636",556806.312060659
"INS00001651",453948.049963491
"INS00001652",4539524.88686546
"INS00003352",351145.529433826
"INS00003374",449984.501365037
"INS00003393",390090.739740555
"INS00003399",484597.78681229
"INS00003414",1700832.92309056
"INS00584813",1931931.85803808
"INS00000625",18637876.8483222
"INS00000628",4585658.52620737
"INS00000631",357373.930882272
"INS00000634",603297.779270546
"INS00001653",7010819.63960188
"INS00001654",51060641.362613
"INS00001655",328308.516302609
"INS00001767",9285428.78750357
"INS00001769",10476048.0361213
"INS00003356",3152876.68682091
"INS00005498",8299194.29377994
"INS00006760",325541.032636225
"INS00106679",1241941.74535558
"INS00544724",327229.417366643
"INS00634536",329283.923125298
"INS00003365",353137.601329518
"INS00003388",373008.682069374
"INS00000926",531130.137335434
"INS00001656",1181903.84294647
"INS00003362",435877.288053948
"INS00003364",350270.391337616
"INS00003369",354936.688705138
"INS00003395",408756.948051552
"INS00003429",378337.034491472
"INS00005811",542796.505994436
"INS00000922",4068336.92164248
"INS00003396",4087948.96713941
"INS00003420",5108034.70560225
"INS00569493",330112.289256487
"INS01137646",327534.899045585
"INS00003363",720438.556839115
"INS00003404",832773.481440599
"INS00004987",330084.791106898
"INS00005214",58935551.5768626
"INS00005215",316525.911461432
"INS00005216",329455.988836076
"INS00005393",425737.701806677
"INS00000629",461257.306391396
"INS00000640",389174.577518413
"INS00000642",393521.92932569
"INS00003390",358391.235845504
"INS00003397",351887.020236469
"INS00003407",458144.400033582
"INS00003418",357112.280208043
"INS00003425",402136.101671709
"INS00003426",392320.976263413
"INS00004969",429266.859486487
"INS00004980",3336596.98405447
"INS00004985",1666776.72648532
"INS00000779",363841.403467008
"INS00000780",346117.169175494
"INS00003379",355600.488663268
"INS00006044",382164.60107537
"INS00006049",344104.212246632
"INS00006050",354332.292966232
"INS00006051",343765.996642752
"INS00006052",339265.564074681
"INS00006053",358167.499694102
"INS00006060",416861.822756772
"INS00000635",367071.235540848
"INS00000639",374180.051948614
"INS00003351",354685.373184205
"INS00003358",397491.626626183
"INS00003380",342773.265728993
"INS00003381",360741.352229674
"INS00003391",353935.281209606
"INS00003409",400026.991565072
"INS00003412",387834.652897324
"INS00003427",459941.487039621
"INS00003428",347519.084144397
"INS00005946",343889.164024387
"INS00005947",932554.892880643
"INS00006048",383854.67071098
"INS00006062",369383.694113911
"INS00000637",423680.912637064
"INS00001143",406128.634067758
"INS00001243",416692.94610799
"INS00001244",10512531.3078585
"INS00001245",405492.906854948
"INS00003368",729024.464060649
"INS00003373",408231.869591084
"INS00003405",405787.056543498
"INS00003421",393713.761636945
"INS00000923",1616670.69831162
"INS00001144",419108.507830655
"INS00003366",598527.674242874
"INS00003376",619996.775149161
"INS00003416",439361.070076592
"INS00003423",422748.005260116
"INS00000924",650412.380988024
"INS00001142",387941.019702214
"INS00003355",339544.426824555
"INS00003371",370489.048476631
"INS00003375",354000.174619382
"INS00003385",572615.70130666
"INS00003392",345095.590569593
"INS00003394",462278.16754606
"INS00003360",366265.211039503
"INS00003367",389856.010585641
"INS00003389",352280.202947201
"INS00003400",2244306.30325835
"INS00003402",354504.769903398
"INS00003406",356862.621442713
"INS00003408",353596.189070033
"INS00005810",374792.429443771
"INS00003383",350562.068264433
"INS00003401",347749.237747486
"INS00003403",450380.273997692
"INS00003415",401567.655894894
"INS00003417",430254.446167703
"INS00000775",337491.933698732
"INS00000790",703548.218467012
"INS00001864",354235.694976697
"INS00001868",350179.217345244
"INS00001875",348275.164489444
"INS00004483",497395.387715827
"INS00004489",358452.124950475
"INS00004493",440523.423296001
"INS00004502",384518.604792948
"INS00006054",360626.670033782
"INS00006055",384541.812022795
"INS00006061",355477.536960571
"INS00121127",351924.073553394
"INS00000784",10981555.3006882
"INS00004492",458718.658153913
"INS00004501",381441.978522637
"INS00006043",10099538.2111883
"INS00006762",328899.054605289
"INS00104610",564916.712398118
"INS00565118",328675.433319416
"INS00569492",328396.320662574
"INS00735590",327265.987743104
"INS01002944",328801.966858922
"INS00001874",368371.594848703
"INS00004485",370207.366713369
"INS00004487",337611.342265139
"INS00006041",512722.799047203
"INS00006056",355125.229988323
"INS00006057",350197.073443621
"INS00000782",350234.546488353
"INS00000785",360486.44191239
"INS00000786",461092.211967838
"INS00000787",391762.01195735
"INS00001870",356593.261496789
"INS00001876",352322.543600078
"INS00004504",340581.818709326
"INS00005875",416779.919122408
"INS00006058",379352.604943984
"INS00000781",335800.373336688
"INS00000783",352563.438682792
"INS00000791",876449.155912635
"INS00001150",345652.374029444
"INS00001865",370131.800335384
"INS00001869",349400.254440346
"INS00001873",349983.042432977
"INS00103596",333981.786088713
"INS00648831",439949.671055636
"INS00000778",351443.125809251
"INS00000819",372599.814934409
"INS00001151",502979.135153131
"INS00001866",351745.221879327
"INS00004490",391865.24957555
"INS00004497",406979.691210314
"INS00006059",391187.632707497
"INS00004494",378948.233558189
"INS00004498",369801.397626174
"INS00000817",470829.66916043
"INS00000818",427467.226966077
"INS00002331",422476.681763127
"INS00004486",394879.415610619
"INS00004491",384568.26923319
"INS00004495",392570.403371859
"INS00004499",411755.983310385
"INS00004500",7632090.08629665
"INS00006763",328365.659792599
"INS00006764",329478.324409299
"INS00103560",336828.292979884
"INS00116426",381390.427472776
"INS01163087",330161.09181925
"INS00000821",390406.765677823
"INS00001148",383826.536717859
"INS00004457",382949.854680652
"INS00005363",11903385.8610003
"INS00006765",328418.30285645
"INS00103507",526895.057318999
"INS00103614",2228315.32416815
"INS00106254",330277.154466587
"INS00409110",331743.471019943
"INS00860940",327184.081713754
"INS00000820",355849.270811825
"INS00001147",381863.084418516
"INS00004448",6033718.20227945
"INS00004450",350482.49706627
"INS00004452",345078.017124697
"INS00004464",373353.403238996
"INS00004479",360734.144555775
"INS00004480",374434.227312395
"INS00001145",383329.329129485
"INS00004456",394406.521605419
"INS00004465",426827.839260405
"INS00004467",384642.706502029
"INS00004471",389124.681401002
"INS00004472",424887.808187145
"INS00004477",357303.425636244
"INS00001177",346030.844824061
"INS00001183",350683.601883116
"INS00004449",352883.011626463
"INS00004455",349761.512898538
"INS00004459",423883.856855749
"INS00004482",348161.413836221
"INS00004453",439478.545611028
"INS00004454",353732.972540428
"INS00004458",452436.190260895
"INS00004460",344846.736550962
"INS00004462",2409676.55046587
"INS00004466",346484.999488468
"INS00004469",360237.865028755
"INS00004470",2544826.71329174
"INS00108676",448361.571538772
"INS00001146",442469.312918965
"INS00004474",64571.6715434219
"INS00004481",381029.401267487
"INS00004473",421779.225888134
"INS00004475",350642.372000159
"INS00004478",327466.38220681
"INS00005925",370941.674952797
"INS00001149",468000.843324513
"INS00004461",377282.096976054
"INS00004476",373995.267192939
"INS00000987",413136.217994296
"INS00000989",484089.660224649
"INS00004413",371178.224889734
"INS00004425",436579.737701837
"INS00004434",384886.182447365
"INS00004446",356553.574703028
"INS00005934",438590.019128892
"INS00553250",492034.374066863
"INS00006069",4355434.23983485
"INS00084413",7410412.21925014
"INS00535538",619565.824851196
"INS00004417",462697.145089539
"INS00004420",385607.553685243
"INS00004429",457901.895165685
"INS00004432",373947.462782001
"INS00004439",491825.783128771
"INS00004441",364300.129132811
"INS00004443",506415.723818939
"INS00058036",347581.204712875
"INS00000986",16711.7540835165
"INS00004419",450893.841611604
"INS00004421",439443.441179433
"INS00004422",464126.423802129
"INS00006071",438891.786534389
"INS00118641",469994.528617318
"INS00468818",489843.835074605
"INS00004428",344896.248086423
"INS00004430",474151.800687349
"INS00004435",395075.456990247
"INS00004437",355813.438334544
"INS00004447",477996.287816274
"INS00005698",5341288.02569175
"INS00005822",404114.383558861
"INS00005932",340495.39220167
"INS00058749",462351.601368295
"INS00000999",472029.543309799
"INS00004410",459245.734035277
"INS00004424",473534.25957447
"INS00004433",339806.166095532
"INS00004436",343992.85800727
"INS00004412",456650.666923716
"INS00004431",411247.610786455
"INS00004445",2116929.90927072
"INS00006733",329398.851613677
"INS00000985",396983.551213476
"INS00001845",360660.275154096
"INS00004411",2399920.97495549
"INS00004426",346669.59556427
"INS00004440",358767.435857577
"INS00005823",467613.397841066
"INS00006065",605325.427107381
"INS00802292",335684.160982136
"INS00000990",447379.963498048
"INS00004415",414188.014945342
"INS00004416",1113868.34747915
"INS00004427",510581.79995758
"INS00004444",456647.968391715
"INS00005693",3247133.25154646
"INS00005700",393471.606564824
"INS00116401",437142.046013178
"INS00000988",388047.465017267
"INS00004423",5122649.49607357
"INS00005824",462038.66779829
"INS00485030",365303.21184105
"INS00000580",1245218.84763329
"INS00000581",18782480.3580243
"INS00000623",5460525.13079967
"INS00001647",331086.917767061
"INS00001648",329203.452361468
"INS00001841",2979956.93562372
"INS00003092",4503934.86751199
"INS00003140",361094.764608614
"INS00003145",725377.19407266
"INS00003147",5464936.35979135
"INS00003177",1714779.26895832
"INS00005516",6701639.55152712
"INS00005958",357691.479392993
"INS00005960",334527.189005976
"INS00005962",1662783.33765387
"INS00006634",9792252.84641413
"INS00470754",329421.751348851
"INS01161678",329982.042044947
"INS00000572",1414456.18165859
"INS00000622",5033145.75803299
"INS00003087",7589541.11260761
"INS00003094",1802107.66678248
"INS00003099",6316312.46622221
"INS00003108",1476151.09586088
"INS00003127",1125532.06603424
"INS00003165",3619566.91386098
"INS00005196",11464038.5615747
"INS00005661",1118022.04376869
"INS00006635",331644.528023068
"INS00106682",2711883.66910524
"INS00106690",523597.332388984
"INS00528236",329758.357311144
"INS00699300",331337.285857301
"INS00832238",329698.919367445
"INS00001646",7764259.21276838
"INS00005942",1404137.62952148
"INS00005964",1081509.60275667
"INS00006830",3476535.29922581
"INS00000578",19903590.43498
"INS00000583",735944.147820202
"INS00001481",2642065.02441209
"INS00003133",3036215.90755605
"INS00003149",6181703.34314589
"INS00004994",5512167.58412962
"INS00005662",5094230.96041412
"INS00005668",1162010.38964755
"INS00006038",5975504.75094339
"INS00014914",327829.213872466
"INS00535056",1309127.50163468
"INS00000570",1937597.43770835
"INS00000571",3802598.34878953
"INS00000579",5315339.6824794
"INS00003098",6572719.42050457
"INS00003155",4812002.63051297
"INS00003160",384152.248961831
"INS00005665",1237728.30829916
"INS00005961",4077925.2608563
"INS00406859",329586.103061301
"INS00000577",329317.343763509
"INS00000584",3944889.74011526
"INS00000652",329051.693462345
"INS00000726",3441234.11797373
"INS00000728",1109461.74563645
"INS00000745",6839920.43151033
"INS00001261",7601682.09889401
"INS00001571",10900227.2992797
"INS00001573",466357.114287004
"INS00001837",3736171.91227432
"INS00003118",1751764.35012947
"INS00003122",866203.928745825
"INS00003128",755446.484948858
"INS00003132",1072833.71990367
"INS00003143",935511.777062853
"INS00003146",5049994.05010956
"INS00003148",2302044.76645949
"INS00003157",839087.373419035
"INS00003166",680751.341198746
"INS00003167",1009687.46968217
"INS00003172",838447.000278662
"INS00005323",1499567.07373857
"INS00005505",31378028.4541822
"INS00005944",3011369.97256086
"INS00005945",1435791.54523865
"INS00005959",24029007.4734124
"INS00006246",4536875.36647602
"INS00006479",1269010.42204822
"INS00006480",330340.225681065
"INS00006481",22188146.8896456
"INS00006504",10093579.25066
"INS00006636",330134.145942854
"INS00106694",328955.207850836
"INS00106695",331507.129633203
"INS00525407",329025.29453835
"INS00553109",329699.756177151
"INS00701140",5069610.36428427
"INS00006026",340836.901356094
"INS00003131",5939878.68404973
"INS00003119",405572.523049542
"INS00003121",377997.824977559
"INS00005666",777834.346602083
"INS00005767",562537.052323335
"INS00005963",4932085.6447662
"INS00003088",1690606.16542033
"INS00003104",787223.916015269
"INS00003105",393166.007041435
"INS00003125",944317.420154428
"INS00005584",386070.193931941
"INS00611623",328248.151903231
"INS00003171",7040888.18985644
"INS00005579",5319573.97745321
"INS00491461",330075.362779564
"INS00940834",330741.363731206
"INS01116970",329133.432394063
"INS00000981",406460.762199841
"INS00001678",560374.491823285
"INS00003142",356793.559441002
"INS00005055",2569072.83753057
"INS00005059",328355.302280582
"INS00005338",378176.480277014
"INS00003091",766645.718965929
"INS00003141",399438.157078713
"INS00005587",389729.580356501
"INS01189656",330112.306320302
"INS00003126",376484.973813036
"INS00003137",465808.280469855
"INS00004984",377518.361553532
"INS00005583",666352.641854311
"INS00003100",379178.874516773
"INS00003109",555559.949139621
"INS00005585",495023.470741482
"INS00003144",5368342.48488613
"INS00003152",683049.115848712
"INS00005580",16777164.1254859
"INS00565112",328112.209904734
"INS00578306",440277.884024099
"INS00003084",2302497.53098195
"INS00003097",346327.377221668
"INS00003120",383356.130503046
"INS00005581",424874.768646599
"INS00005582",1629267.47878516
"INS00003123",393270.444944219
"INS00005664",681750.705206348
"INS00005667",950839.802864851
"INS00006394",10683641.2796205
"INS00006677",333093.667378693
"INS00003161",3489819.47901632
"INS00005530",465746.862504783
"INS00000930",1343316.66798292
"INS00000947",406767.55749888
"INS00000982",371735.315316922
"INS00001809",410735.974884414
"INS00003081",1467420.25984607
"INS00003159",553343.237718411
"INS00003168",1067898.33599876
"INS00005765",360964.677605563
"INS00005917",356057.103874587
"INS00000942",387677.983284958
"INS00000945",389753.824816113
"INS00001001",405962.334078566
"INS00001808",2505261.69928948
"INS00001811",447100.233374865
"INS00001812",489610.028090688
"INS00003138",5908300.04863439
"INS00003174",539274.05013934
"INS00006115",411736.85832562
"INS00006131",413521.033031961
"INS00006534",442969.646566382
"INS00807838",437360.552789361
"INS00003083",6310570.31838704
"INS00005768",382476.68786981
"INS00005769",389813.247317967
"INS00000937",404724.359910667
"INS00001807",898573.722825085
"INS00003129",366866.368819111
"INS00003154",488590.88369456
"INS00005766",422691.202854239
"INS00001813",1317275.35126086
"INS00001817",382813.267099642
"INS00003093",3265231.49840453
"INS00003164",376585.050688475
"INS00005279",485808.186307411
"INS00003085",399980.55957399
"INS00003136",377978.857379731
"INS00003150",531492.908330324
"INS00003162",354137.992473566
"INS00005278",491387.047816161
"INS00001810",8093973.33076474
"INS00005277",9786096.98226061
"INS00569499",328241.630638624
"INS00000936",398712.529556185
"INS00000944",390502.821832419
"INS00001521",375038.906608609
"INS00003103",357356.15659038
"INS00003111",392536.835851953
"INS00003135",407668.569707695
"INS00005534",412220.237142063
"INS00005538",389831.308498126
"INS00006113",1121915.96370482
"INS00006129",579389.434102923
"INS00000750",455610.857691634
"INS00001549",509742.94779221
"INS00003101",396735.655963705
"INS00003112",377196.802314612
"INS00003116",1261222.23549629
"INS00003139",2121351.91708951
"INS00003169",447423.878646298
"INS00003176",398277.680839328
"INS00005529",378717.10059862
"INS00006647",330290.495970801
"INS00000938",530544.917717655
"INS00006117",8790009.22202271
"INS00006119",2246144.18732894
"INS00006532",1424687.33403712
"INS00006533",12195033.9096759
"INS00006535",3665217.75567866
"INS00000931",24482547.4738485
"INS00000933",706107.193092334
"INS00000935",6585120.41242902
"INS00000939",7936707.85883909
"INS00000941",7422338.53219579
"INS00006031",327762.525178284
"INS00006116",328057.35927145
"INS00006121",5872753.57487288
"INS00006354",504816.303382026
"INS00006368",6604089.63509311
"INS00006530",11745148.4397848
"INS00006531",19211547.9711995
"INS00006653",327900.454260586
"INS00106687",879014.857131056
"INS00410721",329437.320486625
"INS00494077",328477.047514757
"INS00569541",329242.037074283
"INS00928867",329898.561771529
"INS01177206",330581.956702178
"INS00000932",1251256.73859812
"INS00004262",436698.862482449
"INS00006118",4792301.00221289
"INS00006120",3024081.00683233
"INS00006122",378550.850544126
"INS00108703",1085480.04839365
"INS00494040",785381.022268122
"INS00004251",1238015.53460403
"INS00000949",454765.318756143
"INS00004263",397559.979756255
"INS00004272",357012.265742027
"INS00004281",399283.198186117
"INS00004292",400278.872693916
"INS00000940",715315.547149706
"INS00000948",426194.461651065
"INS00000950",399092.172520408
"INS00004291",462728.286154589
"INS00007508",333836.90687259
"INS00492204",372943.938427488
"INS00001877",493045.996374644
"INS00004284",3914049.57959601
"INS00004288",4974865.70226531
"INS00488907",467988.952814756
"INS00004266",987680.3371182
"INS00004271",415005.858197672
"INS00005460",451524.804741702
"INS00006335",2956509.88307569
"INS00006648",329359.66060907
"INS00001096",701861.543111881
"INS00001749",390168.292167427
"INS00001750",895247.10794587
"INS00001753",531684.128503508
"INS00004245",393663.705833692
"INS00004261",2781332.78348689
"INS00004273",380225.821077202
"INS00004297",659716.909404532
"INS00489598",4056356.51144755
"INS00506289",3769165.79442565
"INS00001095",1048763.13023665
"INS00001754",10799823.973733
"INS00004240",7421317.33554697
"INS00004269",5865123.59778924
"INS00004294",6789514.79628058
"INS00004295",1793061.87391252
"INS00006203",9599978.83418746
"INS00006205",1299673.68830861
"INS00006650",330222.218548888
"INS00485028",329293.731139163
"INS00551403",592843.793967472
"INS00001758",389824.889722101
"INS00004237",493184.788096117
"INS00004246",370702.175119232
"INS00004249",368690.038076822
"INS00006124",448549.338755376
"INS00004254",6934665.65903538
"INS01141051",329468.924809987
"INS00000951",367054.631417468
"INS00001757",375649.106512615
"INS00004255",468546.592882148
"INS00006206",389333.013078718
"INS00001748",442791.564465833
"INS00004233",396679.484609656
"INS00004234",376500.111027681
"INS00004238",365504.667487068
"INS00004244",349996.925354234
"INS00004250",615166.940641516
"INS00005821",389159.439381863
"INS00000946",7008845.23556291
"INS00004247",404818.22811517
"INS00004264",479346.239369839
"INS00516246",468491.148745822
"INS00701699",3348334.39164818
"INS00004256",401362.594456459
"INS00004259",1179881.82583425
"INS00006123",1490678.65842143
"INS00006524",1630347.55306212
"INS00000934",3244672.49530019
"INS00001527",397493.859591887
"INS00006520",13259478.668053
"INS00006522",326837.665649613
"INS00006523",328134.617144328
"INS00006649",329017.782389741
"INS00601963",330008.85745246
"INS00644780",479286.481131765
"INS00004236",829270.596973322
"INS00004257",447577.744495404
"INS00000677",329435.366436678
"INS00001756",1608250.35598467
"INS00004293",440307.850610289
"INS00000943",418061.412873762
"INS00006165",478120.390853842
"INS00006167",352274.2446615
"INS00004232",399936.65089209
"INS00004241",1220919.83827809
"INS00004282",2124066.24007316
"INS00004283",369844.25670779
"INS00001598",451336.820267818
"INS00006133",1758724.2846655
"INS00720666",329313.781652788
"INS00001595",329542.418176887
"INS00001597",19143512.7567323
"INS00006164",16618927.5216881
"INS00538306",698499.895058224
"INS00569526",328667.016072282
"INS00601957",329503.53136595
"INS00004124",411017.797936902
"INS00004170",2110259.20857369
"INS00004181",365273.530616459
"INS00004191",2713335.34829038
"INS00004202",563599.050445328
"INS00006066",396881.060308378
"INS00006207",383695.332239014
"INS00006652",326316.098214127
"INS00103595",345064.746309945
"INS00004160",588706.812171433
"INS00006063",1125423.42068475
"INS00006506",23090355.2229644
"INS00525506",328466.502969178
"INS00924982",330516.656668403
"INS00001744",3264460.87581251
"INS00001752",1280620.92067948
"INS00006204",6347427.49873594
"INS00014933",1091545.34129873
"INS00090165",374542.064461519
"INS00107711",857597.38882016
"INS00116437",583772.218058148
"INS00121110",343380.38555265
"INS00500415",334359.768124993
"INS00925443",329143.594361446
"INS00935044",329215.73088207
"INS00940951",329041.54332642
"INS01010019",328710.374881595
"INS01097861",329930.095333834
"INS00000680",329834.033134506
"INS00004140",405427.035243
"INS00004149",390391.302860337
"INS00004151",364378.710396086
"INS00004134",425562.035040429
"INS00004135",388414.610296163
"INS00004187",370558.766843687
"INS00004208",363614.486718739
"INS00004227",359844.042904361
"INS00006797",577568.931726486
"INS00116431",353596.505397897
"INS01093051",328728.666424265
"INS00004223",8344100.21480801
"INS00006064",1729796.61207384
"INS00006651",332333.097449402
"INS01037453",330276.061380961
"INS00001178",340699.324453275
"INS00001746",381331.458184827
"INS00004139",352432.633495561
"INS00004157",366071.325462329
"INS00005778",441062.233037443
"INS00005919",365272.250034636
"INS00006796",485048.928621503
"INS00000815",352278.119684439
"INS00004132",391857.222759405
"INS00004185",361645.55750185
"INS00005779",546510.8951381
"INS00004204",449549.231280706
"INS00004215",371327.399571832
"INS00004219",370218.12026281
"INS00004228",350860.40902495
"INS00004978",468764.408050325
"INS00059483",458848.843195222
"INS00004133",341679.479743236
"INS00004154",378264.554246415
"INS00004164",365696.13159096
"INS00004165",381396.996008313
"INS00004166",345117.122010101
"INS00004209",378879.632298007
"INS00004216",349045.733221707
"INS00004225",435366.204763094
"INS00005926",365390.739610413
"INS00492537",481057.051209114
"INS00947884",394849.032726529
"INS01003630",330151.671939712
"INS00004176",452256.189981784
"INS00004180",362268.441407598
"INS00004189",661549.015566627
"INS00004200",427678.152633254
"INS00004230",422821.627930227
"INS00001382",9001398.42442716
"INS00006646",329332.448336283
"INS00006793",10084155.2274266
"INS00014927",444181.863397302
"INS00014934",328308.516302609
"INS00103501",360265.06273814
"INS00118629",329034.045468693
"INS00407545",666422.661684257
"INS00409514",407565.928554688
"INS00602679",428710.734210945
"INS01136651",329035.607282834
"INS00004167",488941.297681601
"INS00004213",343218.584534855
"INS00005777",407637.438761142
"INS00004131",392320.273546012
"INS00004138",364230.210711968
"INS00004171",350161.720132233
"INS00004172",369360.366094436
"INS00004177",421805.751510899
"INS00004178",400180.943273242
"INS00004184",448392.540367553
"INS00004193",350562.192597577
"INS00004194",449903.611387991
"INS00004210",2213285.81200707
"INS00118654",362074.078818072
"INS00001181",384793.049037919
"INS00004130",417441.083288667
"INS00004137",359939.540201196
"INS00004145",454125.389388552
"INS00004155",451549.370791369
"INS00004159",931002.36521662
"INS00004188",419488.219354915
"INS00004206",467186.885296555
"INS00004220",361090.856931071
"INS00059482",376345.761344325
"INS00116453",427346.432285302
"INS00644857",350174.108870011
"INS00004143",354815.471974311
"INS00004147",880302.544010159
"INS00004190",360271.658401527
"INS00004197",381926.053444685
"INS00004198",377456.092600437
"INS00004207",383880.604011544
"INS00004226",392195.539163933
"INS00000816",354526.251894853
"INS00004128",355105.502933823
"INS00004129",450541.049774575
"INS00004141",366012.47977149
"INS00004142",376791.040416424
"INS00004173",372726.08019554
"INS00004203",352666.125502965
"INS00004214",363620.179939361
"INS00001153",608262.978498901
"INS00004123",433213.868811755
"INS00004144",467744.200392354
"INS00004146",439821.460239583
"INS00004150",462707.67518529
"INS00004163",399626.428933233
"INS00004168",468581.709844412
"INS00004174",359276.857913302
"INS00004183",359122.306585192
"INS00004211",423684.431570724
"INS00004212",404083.630953584
"INS00004221",350433.539791993
"INS00004229",452286.36473125
"INS00005159",396307.738696406
"INS00005918",353278.459214691
"INS00004186",345905.682178667
"INS00004217",511164.824278496
"INS00004222",370822.801121388
"INS00000614",392742.379156975
"INS00004324",513218.509206588
"INS00004346",421329.073548521
"INS00004359",329301.980517664
"INS00004364",373024.29728127
"INS00005353",367908.458768405
"INS00491474",328543.573492131
"INS00599058",328755.64115899
"INS00000615",2306497.94202486
"INS00000618",6991989.22213019
"INS00004305",770813.568935128
"INS00004313",4190330.7940677
"INS00005379",7850484.89908109
"INS00005449",18834148.1520012
"INS00006629",329404.458751147
"INS00263295",519770.81330033
"INS00367662",383378.451402895
"INS00469001",971617.359847176
"INS00557043",348382.034840213
"INS00597654",824295.420841015
"INS00610365",370559.155775383
"INS00857536",327440.338377228
"INS00004301",485787.242766789
"INS00004316",379354.249215228
"INS00004319",353460.29303212
"INS00004322",366331.926548377
"INS00004332",354466.510302861
"INS00004334",364121.747397931
"INS00004352",352230.868232329
"INS00004365",359388.456907739
"INS00004369",357121.326603013
"INS00001158",389317.565765936
"INS00004317",353638.885734363
"INS00004336",354809.3956957
"INS00004348",409352.485682816
"INS00004357",342224.530506051
"INS00004372",418218.648005685
"INS00001029",9263812.97084032
"INS00001030",4989110.17971579
"INS00001179",1155450.21666066
"INS00016588",362396.747196065
"INS00118652",436414.351871877
"INS00000617",359771.496596017
"INS00004299",339329.875449836
"INS00004303",394903.114060166
"INS00004308",359585.756944635
"INS00004314",549636.898851184
"INS00004326",348871.719765888
"INS00000613",396658.091258086
"INS00000788",400480.625744395
"INS00001871",374518.232683159
"INS00001872",334022.837193329
"INS00004300",363196.216183854
"INS00004318",360216.966511944
"INS00004342",1117481.71930523
"INS00004355",369500.024028575
"INS00004360",354561.4481804
"INS00004363",347303.934604456
"INS00004371",347440.630772717
"INS00001156",761763.314855281
"INS00001157",1052859.21300902
"INS00004309",347342.879235847
"INS00004333",355920.675235055
"INS00004335",350099.185654403
"INS00004341",354912.631816489
"INS00004349",386411.674644983
"INS00004367",395559.397505151
"INS00004368",362857.447845509
"INS00741623",686792.127168043
"INS01039293",439035.790851361
"INS00004306",383248.986587249
"INS00004323",336319.553490916
"INS00004330",344191.762234812
"INS00004337",356158.362428442
"INS00004345",1169640.98948706
"INS00004370",334085.282443243
"INS00005826",395943.808857408
"INS00001003",367027.902907115
"INS00004311",353711.687922818
"INS00004315",389357.070630639
"INS00004321",348912.315439099
"INS00000621",360375.696403152
"INS00000814",358788.073478848
"INS00004325",344777.222964196
"INS00004329",359924.624314061
"INS00004338",358248.400200999
"INS00004347",407603.742335003
"INS00004358",376791.260617168
"INS00005825",733276.341705784
"INS00004307",345093.07429147
"INS00004312",370549.488736304
"INS00004304",426022.340405233
"INS00004310",385637.165510127
"INS00004328",362077.706756135
"INS00004351",358284.626230639
"INS00004361",1186901.70515649
"INS00001389",327672.566102074
"INS00003653",576054.932486969
"INS00003672",1531629.4311683
"INS00003717",415075.74596243
"INS00003735",4801044.69763678
"INS00005928",380522.050714479
"INS00006329",1909630.97982128
"INS00006330",330872.978650853
"INS00006546",329292.558521925
"INS00108712",330503.083414579
"INS00468822",334930.311333785
"INS00516250",329163.966067289
"INS00666430",429570.534352677
"INS00000651",21367794.7409418
"INS00001396",9393123.76837178
"INS00003665",4245836.7306826
"INS00003725",3388047.31404295
"INS00003730",470143.143537774
"INS00006331",330806.666318226
"INS00006703",326807.061941527
"INS00502146",357370.96655658
"INS00506680",431119.609370863
"INS00761434",563725.641902494
"INS00780843",7376133.88585211
"INS01060445",330697.697435033
"INS00000984",365654.450500013
"INS00003701",334909.226518488
"INS00003716",418195.965616218
"INS00003724",2044780.07934582
"INS00005200",600327.882686429
"INS00005788",423290.24322678
"INS00005792",1463026.18364521
"INS00058669",351829.752961229
"INS00059481",332739.678874443
"INS00506681",463977.427452036
"INS00001390",2060968.10029774
"INS00003680",430246.289109427
"INS00003710",382946.40771862
"INS00003713",1552203.96433689
"INS00003719",366329.203334617
"INS00003720",879071.602970288
"INS00005201",345771.170624047
"INS00005790",4577350.60654184
"INS00006332",432559.270119992
"INS00118620",444855.040054305
"INS00118642",349566.183225275
"INS00137599",372234.208089281
"INS00261753",495720.632224565
"INS00408997",328640.598163488
"INS00487001",365161.036285112
"INS00607298",361447.122168189
"INS00744766",473589.391997482
"INS01108370",326335.554261549
"INS01184914",329699.806637511
"INS00001022",372902.909367768
"INS00001023",470539.226682086
"INS00001024",943880.534238048
"INS00001391",718980.593874027
"INS00001395",378234.534951233
"INS00001398",330678.320571709
"INS00001492",430056.489804242
"INS00001672",2356718.3524183
"INS00003651",513649.654027433
"INS00003652",385920.158818665
"INS00003655",489866.068424511
"INS00003682",543586.73092347
"INS00003685",7713478.05469004
"INS00005199",879133.170547653
"INS00005701",328914.155187546
"INS00005714",405444.596506288
"INS00005787",399315.857104101
"INS00005791",1127700.38026624
"INS00058668",351403.858930732
"INS00365822",397574.499922935
"INS00365900",554129.439406002
"INS00409683",367241.09762544
"INS00481591",333999.71345589
"INS00498770",328881.624634056
"INS00860982",447181.605324719
"INS00001269",1145070.28979822
"INS00001287",370807.721439563
"INS00003654",386105.920166658
"INS00003658",429112.654037474
"INS00003687",4737043.75276882
"INS00003722",481359.68955367
"INS00003733",558990.940694489
"INS00006445",482071.145907159
"INS00073993",335235.004215584
"INS00409914",328204.523488291
